"region","functionality_main","water_months","seasonality","dryness","dryness_duration","puits_safety","latitude","longitude","photo"
"Kayes","sec",8,"Yes","oui","septembre","Non",15.36980246,-9.97797054,"https://akvoflow-87.s3.amazonaws.com/images/fbb8840a-bee0-4976-a318-720bc599c6ca.jpg"
"Kayes","fonctionnel",7,"Yes","non",NA,"Non",15.18282733,-9.98215512,"https://akvoflow-87.s3.amazonaws.com/images/fe569dd9-72b3-4219-9b10-143176800e71.jpg"
"Kayes","fonctionnel",7,"Yes","non",NA,"Non",15.18303944,-9.98216246,"https://akvoflow-87.s3.amazonaws.com/images/9d58db18-1f9f-4a63-920a-eaedddffc04b.jpg"
"Kayes","fonctionnel",6,"Yes","non",NA,"Non",14.81975255,-10.72247618,"https://akvoflow-87.s3.amazonaws.com/images/6eb9bf30-36cc-495e-9ee2-7eaa2d4a0e3d.jpg"
"Kayes","fonctionnel",12,"No",NA,NA,"Non",13.63997003,-10.50482215,"https://akvoflow-87.s3.amazonaws.com/images/03b522fb-174a-46ad-bf03-1d8307ff42bc.jpg"
"Kayes","fonctionnel",6,"Yes","non",NA,"Non",14.81975255,-10.72247618,"https://akvoflow-87.s3.amazonaws.com/images/6eb9bf30-36cc-495e-9ee2-7eaa2d4a0e3d.jpg"
"Kayes","fonctionnel",7,"Yes","non",NA,"Non",15.17830804,-9.98173031,"https://akvoflow-87.s3.amazonaws.com/images/7dd4d769-3eea-4de4-80a7-411fda531f70.jpg"
"Kayes","fonctionnel",7,"Yes",NA,NA,"Non",15.17831385,-9.98308438,"https://akvoflow-87.s3.amazonaws.com/images/ad140ad5-c0be-4954-91cc-5ea81c0049f6.jpg"
"Kayes","fonctionnel",2,"Yes","non",NA,"Non",13.24736927,-8.8430052,"https://akvoflow-87.s3.amazonaws.com/images/4311c7a3-6d9b-493a-89dc-742e4f86c1ce.jpg"
"Kayes","fonctionnel",7,"Yes","non",NA,"Non",15.17851777,-9.98293544,"https://akvoflow-87.s3.amazonaws.com/images/dc68ef24-0ff7-4b1d-b4ee-ba3e6b433097.jpg"
"Kayes","fonctionnel",7,"Yes","non",NA,"Non",15.37511657,-9.92244947,"https://akvoflow-87.s3.amazonaws.com/images/de8b2b86-7528-48e6-9a43-970d5d1123e0.jpg"
"Kayes","fonctionnel",12,"No",NA,NA,"Non",13.20402185,-8.83872004,"https://akvoflow-87.s3.amazonaws.com/images/a8777a51-d440-42dd-a47c-dcefd6d83077.jpg"
"Kayes","fonctionnel",12,"No",NA,NA,"Non",14.90799313,-9.40273577,"https://akvoflow-87.s3.amazonaws.com/images/8ac47052-fec4-4409-be1e-bf53275cd5ee.jpg"
"Kayes","fonctionnel",7,"Yes","non",NA,"Non",15.37287534,-9.91605673,"https://akvoflow-87.s3.amazonaws.com/images/7ab45f3b-618b-40a1-a1ad-62c8b6a8499c.jpg"
"Kayes","fonctionnel",7,"Yes","non",NA,"Non",15.37676542,-9.91741703,"https://akvoflow-87.s3.amazonaws.com/images/78d41c82-fb96-4cd9-a769-0ead7d4bd7cb.jpg"
"Kayes","fonctionnel",12,"No",NA,NA,"Non",15.1016482,-10.74924558,"https://akvoflow-87.s3.amazonaws.com/images/e1dc24cc-0049-4c43-b03b-3f7d73e601bb.jpg"
"Kayes","fonctionnel",12,"No",NA,NA,"Non",15.1011074,-10.75433734,"https://akvoflow-87.s3.amazonaws.com/images/a8f08031-b420-4ee3-8ebc-120693d28f66.jpg"
"Kayes","fonctionnel",12,"No",NA,NA,"Non",14.91533246,-9.36759934,"https://akvoflow-87.s3.amazonaws.com/images/ac57950d-a958-4e87-96f7-3c69c866b83b.jpg"
"Kayes","fonctionnel",12,"No",NA,NA,"Non",14.91509081,-9.36619432,"https://akvoflow-87.s3.amazonaws.com/images/06f8a6b6-3968-4454-ab73-919b43ea706b.jpg"
"Kayes","fonctionnel",12,"No",NA,NA,"Non",15.0992392,-10.75164964,"https://akvoflow-87.s3.amazonaws.com/images/84452c9e-0c12-40c0-b93e-87d094a68db2.jpg"
"Kayes","fonctionnel",12,"No",NA,NA,"Non",15.38744581,-9.90993444,"https://akvoflow-87.s3.amazonaws.com/images/fa7313b2-7732-4911-9eaf-98c92c5c870d.jpg"
"Kayes","fonctionnel",4,"Yes","non",NA,"Non",14.99554921,-11.46107495,"https://akvoflow-87.s3.amazonaws.com/images/4b2c1f34-70ca-4779-9421-b817a3432f41.jpg"
"Kayes","fonctionnel",12,"No",NA,NA,"Non",15.09948504,-10.7521771,"https://akvoflow-87.s3.amazonaws.com/images/353efbe5-301e-41e6-9fbe-155a916deabf.jpg"
"Kayes","fonctionnel",8,"Yes","non",NA,"Non",14.91489583,-9.3622975,"https://akvoflow-87.s3.amazonaws.com/images/8b78100f-d572-4d08-8367-1ff04ddef144.jpg"
"Kayes","fonctionnel",6,"Yes","non",NA,"Non",15.1047684,-10.75621168,"https://akvoflow-87.s3.amazonaws.com/images/24877f4b-9027-40b2-9d82-f8f75155464a.jpg"
"Kayes","fonctionnel",12,"No",NA,NA,"Non",15.10643472,-10.7596841,"https://akvoflow-87.s3.amazonaws.com/images/9a7cf055-6564-4d45-8ef5-e22d4eba52e8.jpg"
"Kayes","fonctionnel",4,"Yes","non",NA,"Non",13.64278662,-10.44365897,"https://akvoflow-87.s3.amazonaws.com/images/7105a9aa-cf28-4320-8f3a-cfb52867d718.jpg"
"Kayes","fonctionnel",7,"Yes","non",NA,"Non",15.38047321,-9.85836535,"https://akvoflow-87.s3.amazonaws.com/images/d4c1e876-23c8-451a-8c95-98d54aa7392f.jpg"
"Kayes","fonctionnel",12,"No",NA,NA,"Non",15.10428198,-10.76157182,"https://akvoflow-87.s3.amazonaws.com/images/cce03baf-3015-4b3b-a0c9-0e9fbbe241ee.jpg"
"Kayes","fonctionnel",12,"No",NA,NA,"Non",15.10051245,-10.76244135,"https://akvoflow-87.s3.amazonaws.com/images/d6019cfd-a007-44be-8ca8-baadf1f55055.jpg"
"Kayes","fonctionnel",12,"No",NA,NA,"Non",15.10259367,-10.76469339,"https://akvoflow-87.s3.amazonaws.com/images/addf07a2-5877-412e-a7a5-6d1217bc55ca.jpg"
"Kayes","fonctionnel",12,"No",NA,NA,"Non",15.10915823,-10.76344979,"https://akvoflow-87.s3.amazonaws.com/images/9ea53306-ccd1-4971-a677-c99548a8c5be.jpg"
"Kayes","fonctionnel",12,"No",NA,NA,"Non",15.11150599,-10.76523131,"https://akvoflow-87.s3.amazonaws.com/images/42d54983-71bc-435e-89d3-3aa56e950f21.jpg"
"Kayes","fonctionnel",6,"Yes","non",NA,"Non",14.98005308,-10.63333699,"https://akvoflow-87.s3.amazonaws.com/images/7ba519c1-cd7b-4666-a8b7-e4dd6c86ef55.jpg"
"Kayes","fonctionnel",12,"No",NA,NA,"Non",15.11149515,-10.7614734,"https://akvoflow-87.s3.amazonaws.com/images/f79105f2-16eb-478f-9c66-bc982935ecab.jpg"
"Kayes","fonctionnel",12,"No",NA,NA,"Non",14.98174954,-10.63231827,"https://akvoflow-87.s3.amazonaws.com/images/cc9e3ba9-b027-4311-8b68-108a976c7f88.jpg"
"Kayes","fonctionnel",12,"No",NA,NA,"Non",15.11345519,-10.75907022,"https://akvoflow-87.s3.amazonaws.com/images/462f0484-b396-4879-81f0-40a6fa9cc915.jpg"
"Kayes","fonctionnel",12,"No",NA,NA,"Non",14.98269619,-10.63058078,"https://akvoflow-87.s3.amazonaws.com/images/4ccaa86b-6c4c-4f36-9c68-b4a6ec740851.jpg"
"Kayes","fonctionnel",12,"No",NA,NA,"Non",15.11366757,-10.75922741,"https://akvoflow-87.s3.amazonaws.com/images/d56e86b4-1160-4b11-ad56-6856f2e26aad.jpg"
"Kayes","fonctionnel",8,"Yes","non",NA,"Non",14.98829237,-9.35718521,"https://akvoflow-87.s3.amazonaws.com/images/0d6893d5-b7c0-4cbb-9e13-ff3e7f2e1cd4.jpg"
"Kayes","fonctionnel",12,"No",NA,NA,"Non",15.1117158,-10.7558176,"https://akvoflow-87.s3.amazonaws.com/images/cd7705c6-f172-4c04-a573-b982312a7be5.jpg"
"Kayes","fonctionnel",6,"Yes","non",NA,"Non",15.32542954,-9.89671134,"https://akvoflow-87.s3.amazonaws.com/images/9fe5caa4-de9e-4dd8-b71a-54b3bfdf8a15.jpg"
"Kayes","fonctionnel",12,"No",NA,NA,"Non",14.96620949,-11.58859371,"https://akvoflow-87.s3.amazonaws.com/images/4ce4342b-8584-475c-8c31-a071aa151db3.jpg"
"Kayes","fonctionnel",9,"Yes","non",NA,"Non",14.94815559,-11.68837083,"https://akvoflow-87.s3.amazonaws.com/images/da78baf2-b8c7-4639-bbf0-3324c296f795.jpg"
"Kayes","fonctionnel",6,"Yes","non",NA,"Non",15.32202943,-9.90134976,"https://akvoflow-87.s3.amazonaws.com/images/5a6239fc-67e8-4b61-b7f8-33bb9c691e86.jpg"
"Kayes","fonctionnel",4,"Yes","non",NA,"Non",13.64315622,-10.44349513,"https://akvoflow-87.s3.amazonaws.com/images/3353a9cf-31c5-4c1c-9bd5-fe239f4a0cc0.jpg"
"Kayes","fonctionnel",3,"Yes","non",NA,"Non",13.64294542,-10.44300758,"https://akvoflow-87.s3.amazonaws.com/images/26a77a89-b48f-4fdd-b0e5-0c56976b9dc6.jpg"
"Kayes","fonctionnel",6,"Yes","non",NA,"Non",14.97618811,-10.63350356,"https://akvoflow-87.s3.amazonaws.com/images/d1082e38-7a1c-4053-8fa7-2ad152d22ced.jpg"
"Kayes","fonctionnel",12,"No",NA,NA,"Non",14.93770868,-11.68556972,"https://akvoflow-87.s3.amazonaws.com/images/a15a9b30-56a8-44a8-9b71-8c342ea351e1.jpg"
"Kayes","fonctionnel",4,"Yes","non",NA,"Non",13.64315708,-10.44332778,"https://akvoflow-87.s3.amazonaws.com/images/5549117e-e560-4e24-965b-909fbaf0f284.jpg"
"Kayes","fonctionnel",12,"No",NA,NA,"Non",13.4812949,-8.98408975,"https://akvoflow-87.s3.amazonaws.com/images/53761078-52ce-4657-a3c4-4bcf8cb766fd.jpg"
"Kayes","fonctionnel",9,"Yes","non",NA,"Non",14.93895136,-11.6877071,"https://akvoflow-87.s3.amazonaws.com/images/0292bb86-f49b-44c9-89e0-cd8219808057.jpg"
"Kayes","fonctionnel",10,"Yes","non",NA,"Non",14.98566135,-9.32148412,"https://akvoflow-87.s3.amazonaws.com/images/410ade87-e8e8-4a74-89c6-ef0c488b877a.jpg"
"Kayes","fonctionnel",10,"Yes","non",NA,"Non",14.94084871,-11.68624661,"https://akvoflow-87.s3.amazonaws.com/images/88ee7e19-00ba-409e-9fa1-827862e84b5b.jpg"
"Kayes","fonctionnel",12,"No",NA,NA,"Non",13.11505544,-8.80553306,"https://akvoflow-87.s3.amazonaws.com/images/9669baa8-f010-428c-bc81-9294ad468947.jpg"
"Kayes","fonctionnel",5,"Yes","non",NA,"Non",13.59077031,-10.38613238,"https://akvoflow-87.s3.amazonaws.com/images/32c7952f-1f4d-46ec-83fd-f23252000bf1.jpg"
"Kayes","fonctionnel",2,"Yes","non",NA,"Non",13.59501762,-10.37416941,"https://akvoflow-87.s3.amazonaws.com/images/78ed5bd1-daa6-4e79-ad1b-04c0ac549f2a.jpg"
"Kayes","non utilisé",6,"Yes","non",NA,"Non",13.40370251,-8.86409863,"https://akvoflow-87.s3.amazonaws.com/images/270859e5-dfb5-4aa1-8142-4b552ef2f60e.jpg"
"Kayes","fonctionnel",3,"Yes","non",NA,"Non",14.92362016,-11.64176707,"https://akvoflow-87.s3.amazonaws.com/images/9d807f36-35db-40e4-8d73-5732233334bc.jpg"
"Kayes","fonctionnel",12,"No",NA,NA,"Non",13.1998351,-8.79608435,"https://akvoflow-87.s3.amazonaws.com/images/a47d1db1-32eb-4e73-aae0-a2e7ba48a7ac.jpg"
"Kayes","fonctionnel",12,"No",NA,NA,"Non",13.63631562,-10.25568937,"https://akvoflow-87.s3.amazonaws.com/images/a6df7be3-63eb-4471-b2a8-0f8dcf184b0f.jpg"
"Kayes","fonctionnel",5,"Yes","non",NA,"Non",14.91980762,-11.64215459,"https://akvoflow-87.s3.amazonaws.com/images/0613c5ce-7787-4d5c-837c-ac7f0b281eec.jpg"
"Kayes","sec",1,"Yes","oui","depuis 2005","Non",15.17880623,-9.9778608,"https://akvoflow-87.s3.amazonaws.com/images/045e6f22-f550-4980-9b84-5810b4a5b024.jpg"
"Kayes","non utilisé",NA,"No",NA,NA,"Non",13.59104867,-10.38408111,"https://akvoflow-87.s3.amazonaws.com/images/25c37035-fe3b-4f95-9867-e8af8c2f66c1.jpg"
"Kayes","fonctionnel",3,"Yes","non",NA,"Non",14.92433839,-11.64238928,"https://akvoflow-87.s3.amazonaws.com/images/775bbe50-c8a3-4c56-971b-3494090d94cd.jpg"
"Kayes","fonctionnel",12,"No",NA,NA,"Non",14.91521471,-11.72568216,"https://akvoflow-87.s3.amazonaws.com/images/6757b732-799c-4f9e-a2fd-a6f114bd5b71.jpg"
"Kayes","fonctionnel",12,"No",NA,NA,"Non",14.90756658,-11.72289645,"https://akvoflow-87.s3.amazonaws.com/images/345404f3-b22e-4b18-b9e1-3574969f1183.jpg"
"Kayes","fonctionnel",12,"No",NA,NA,"Non",14.90744502,-11.72180262,"https://akvoflow-87.s3.amazonaws.com/images/3a0ae0db-f220-4320-96a7-f958b8d8a0ac.jpg"
"Kayes","fonctionnel",9,"Yes","non",NA,"Non",13.14224634,-8.87099103,"https://akvoflow-87.s3.amazonaws.com/images/3cb5e08e-05d5-4ad2-af3e-f9fe71195c63.jpg"
"Kayes","fonctionnel",12,"No",NA,NA,"Non",15.06956424,-9.35862257,"https://akvoflow-87.s3.amazonaws.com/images/88162e29-23fb-4958-b993-165f8c287c17.jpg"
"Kayes","non utilisé",6,"Yes","non",NA,"Non",13.40370251,-8.86409863,"https://akvoflow-87.s3.amazonaws.com/images/270859e5-dfb5-4aa1-8142-4b552ef2f60e.jpg"
"Kayes","fonctionnel",8,"Yes","non",NA,"Non",13.13864786,-8.83103715,"https://akvoflow-87.s3.amazonaws.com/images/e4cb3539-4104-47a3-a1f9-809769598121.jpg"
"Kayes","sec",10,"Yes","oui","le  puit est abandonné du au concurrence du saep","Non",13.39297873,-9.085699,"https://akvoflow-87.s3.amazonaws.com/images/893f5aab-9e0b-4d30-b790-abf634569b0c.jpg"
"Kayes","fonctionnel",12,"No",NA,NA,"Non",14.98195433,-10.63703974,"https://akvoflow-87.s3.amazonaws.com/images/660b6d33-9b35-4405-b96e-8763b920b5e0.jpg"
"Kayes","fonctionnel",10,"Yes","non",NA,"Non",13.60382464,-10.30584543,"https://akvoflow-87.s3.amazonaws.com/images/247e35fb-614f-4cc5-bd11-5e56391f72bc.jpg"
"Kayes","fonctionnel",9,"Yes","non",NA,"Non",13.60368978,-10.30527789,"https://akvoflow-87.s3.amazonaws.com/images/a59eeaeb-c322-433b-9a9c-bdcf0b979d28.jpg"
"Kayes","non utilisé",NA,"No",NA,NA,"Non",13.60908027,-10.31990685,"https://akvoflow-87.s3.amazonaws.com/images/1c987778-d11b-4838-909a-de4b8bfa8e41.jpg"
"Kayes","non utilisé",NA,"No",NA,NA,"Non",13.6026217,-10.38729318,"https://akvoflow-87.s3.amazonaws.com/images/7ea35b35-71c0-498d-a245-0951b29867b2.jpg"
"Kayes","fonctionnel",12,"No",NA,NA,"Non",13.64179435,-10.49963784,"https://akvoflow-87.s3.amazonaws.com/images/26b249e0-6aeb-4f10-94b9-fc5f44bfc454.jpg"
"Kayes","fonctionnel",9,"Yes","non",NA,"Non",15.11443558,-10.02101052,"https://akvoflow-87.s3.amazonaws.com/images/a3faa013-d061-4c78-880d-afef8befa13f.jpg"
"Kayes","fonctionnel",9,"Yes","non",NA,"Non",15.11707566,-10.01922692,"https://akvoflow-87.s3.amazonaws.com/images/60cd2681-9fcd-4b79-b31a-15903b611a0d.jpg"
"Kayes","fonctionnel",9,"Yes","non",NA,"Non",15.11486981,-10.02159873,"https://akvoflow-87.s3.amazonaws.com/images/3574a7b6-840c-41d1-8b8c-7143ee14c3de.jpg"
"Kayes","fonctionnel",9,"Yes","non",NA,"Non",15.10285209,-10.01911728,"https://akvoflow-87.s3.amazonaws.com/images/768b8c29-affa-403b-a0d6-a71f17bda157.jpg"
"Kayes","fonctionnel",12,"No",NA,NA,"Non",15.10221571,-10.02190468,"https://akvoflow-87.s3.amazonaws.com/images/9e35884e-0f11-4c4c-be31-8cf89e0ca2ea.jpg"
"Kayes","fonctionnel",9,"Yes","non",NA,"Non",15.10358032,-10.01839344,"https://akvoflow-87.s3.amazonaws.com/images/f72059da-5896-42ae-bf4f-a835ed33bb53.jpg"
"Kayes","fonctionnel",7,"Yes","non",NA,"Non",15.12202832,-10.09680068,"https://akvoflow-87.s3.amazonaws.com/images/6cfac4a0-0963-43bd-9bbb-bcbd9275fcd4.jpg"
"Kayes","fonctionnel",12,"No",NA,NA,"Non",13.63283406,-8.61281749,"https://akvoflow-87.s3.amazonaws.com/images/5697b99e-a667-4108-ad47-f2ac8ddbc7c4.jpg"
"Kayes","fonctionnel",12,"No",NA,NA,"Non",13.64447993,-8.65054295,"https://akvoflow-87.s3.amazonaws.com/images/ea2949d9-6a40-47de-8b19-20f7fff0f653.jpg"
"Kayes","fonctionnel",12,"No",NA,NA,"Non",14.764736,-11.67078784,"https://akvoflow-87.s3.amazonaws.com/images/196a3346-8691-4091-9c91-d4cd46dea0e6.jpg"
"Kayes","fonctionnel",9,"Yes","non",NA,"Non",14.76634226,-11.67002331,"https://akvoflow-87.s3.amazonaws.com/images/ce5420f8-9700-4810-aa8e-62a11bb76601.jpg"
"Kayes","fonctionnel",9,"Yes","non",NA,"Non",14.76691071,-11.67019063,"https://akvoflow-87.s3.amazonaws.com/images/1e8c25bd-7490-4d1f-abfe-fad5aef35356.jpg"
"Kayes","fonctionnel",9,"Yes","non",NA,"Non",14.76712578,-11.66920074,"https://akvoflow-87.s3.amazonaws.com/images/1765061a-8e02-4f22-9a57-314f5c89175f.jpg"
"Kayes","fonctionnel",10,"Yes","non",NA,"Non",14.81802728,-9.31929953,"https://akvoflow-87.s3.amazonaws.com/images/5e05afd4-98fa-489d-83a7-d92cb45c1eab.jpg"
"Kayes","fonctionnel",12,"No",NA,NA,"Non",14.76391337,-11.67089052,"https://akvoflow-87.s3.amazonaws.com/images/1a26eeb9-c903-4fb4-aad0-9f5bc8766f84.jpg"
"Kayes","fonctionnel",11,"Yes","non",NA,"Non",14.81906429,-9.31673971,"https://akvoflow-87.s3.amazonaws.com/images/19da26ac-7b7e-4d1f-80f2-1294e5b9485b.jpg"
"Kayes","fonctionnel",10,"Yes","non",NA,"Non",14.81901028,-9.31648948,"https://akvoflow-87.s3.amazonaws.com/images/a306f50d-bc2e-416b-aebd-318ee05df800.jpg"
"Kayes","fonctionnel",10,"Yes","non",NA,"Non",14.82121738,-9.3150081,"https://akvoflow-87.s3.amazonaws.com/images/13079926-c733-49bf-9d4b-0cc15f64f05d.jpg"
"Kayes","non utilisé",NA,"No",NA,NA,"Non",14.90270289,-11.78690705,"https://akvoflow-87.s3.amazonaws.com/images/23d23683-83ee-4789-8cd8-ade677183783.jpg"
"Kayes","fonctionnel",12,"No",NA,NA,"Non",14.80819985,-11.78997473,"https://akvoflow-87.s3.amazonaws.com/images/375f47bf-5c0f-43a5-a75f-b35788cf0e04.jpg"
"Kayes","fonctionnel",12,"No",NA,NA,"Non",14.84226127,-9.31814649,"https://akvoflow-87.s3.amazonaws.com/images/449971d1-9bb0-48bd-a7ec-9dc798a1aec9.jpg"
"Kayes","fonctionnel",12,"No",NA,NA,"Non",14.84278487,-9.31825523,"https://akvoflow-87.s3.amazonaws.com/images/4e1c4c7c-872a-48b3-a078-a97ce070f789.jpg"
"Kayes","fonctionnel",12,"No",NA,NA,"Non",14.8082511,-11.78999449,"https://akvoflow-87.s3.amazonaws.com/images/1ac7f030-7b7e-4a52-8852-f1340e779464.jpg"
"Kayes","fonctionnel",12,"No",NA,NA,"Non",14.80873076,-11.79008013,"https://akvoflow-87.s3.amazonaws.com/images/e1699f81-4718-420c-9c97-79ae4ada233b.jpg"
"Kayes","fonctionnel",12,"No",NA,NA,"Non",14.89932432,-11.79207537,"https://akvoflow-87.s3.amazonaws.com/images/22df31aa-1eaa-42ed-924f-89bdb92537bd.jpg"
"Kayes","fonctionnel",12,"No",NA,NA,"Non",14.80924002,-11.79023346,"https://akvoflow-87.s3.amazonaws.com/images/da730e1e-6e79-448c-8c21-cd2678ce035c.jpg"
"Kayes","fonctionnel",9,"Yes","non",NA,"Non",14.76233414,-11.67362953,"https://akvoflow-87.s3.amazonaws.com/images/eb78dcde-f28c-4cd8-9273-4e2f98b42fa9.jpg"
"Kayes","fonctionnel",12,"No",NA,NA,"Non",13.55454964,-10.07985208,"https://akvoflow-87.s3.amazonaws.com/images/81364ef9-514c-4d2b-95f8-c4d5d46ada59.jpg"
"Kayes","fonctionnel",9,"Yes","non",NA,"Non",14.76315321,-11.67341674,"https://akvoflow-87.s3.amazonaws.com/images/0df24788-9e62-4306-94c3-815d9065c85e.jpg"
"Kayes","fonctionnel",12,"No",NA,NA,"Non",13.55864991,-10.08084496,"https://akvoflow-87.s3.amazonaws.com/images/f4c03804-f4ac-4a54-bca2-c0c0b71d50a8.jpg"
"Kayes","fonctionnel",12,"No",NA,NA,"Non",14.89986388,-11.7899173,"https://akvoflow-87.s3.amazonaws.com/images/78bb8aa3-7198-4642-8aee-571ce17f39d7.jpg"
"Kayes","fonctionnel",12,"No",NA,NA,"Non",14.8227547,-11.87882369,"https://akvoflow-87.s3.amazonaws.com/images/8a107222-7697-4a46-833b-09fc89818fa9.jpg"
"Kayes","fonctionnel",5,"Yes","non",NA,"Non",13.63898377,-10.21821479,"https://akvoflow-87.s3.amazonaws.com/images/b2542143-45e4-4c0b-9f15-ad2d7debce39.jpg"
"Kayes","fonctionnel",12,"No",NA,NA,"Non",14.83096656,-11.87432097,"https://akvoflow-87.s3.amazonaws.com/images/59191c49-0ebe-4cff-909f-585a008d45ac.jpg"
"Kayes","fonctionnel",9,"Yes","non",NA,"Non",14.76173973,-11.67476971,"https://akvoflow-87.s3.amazonaws.com/images/491c819a-f89f-441d-a575-1e59112219e2.jpg"
"Kayes","fonctionnel",6,"Yes","non",NA,"Non",13.63769451,-10.21956308,"https://akvoflow-87.s3.amazonaws.com/images/a41dd349-140e-45c9-862c-acf42e6498d8.jpg"
"Kayes","fonctionnel",12,"No",NA,NA,"Non",14.75585873,-11.67269923,"https://akvoflow-87.s3.amazonaws.com/images/cb103ab8-eb13-457e-a1d3-4cf2d4ff6366.jpg"
"Kayes","fonctionnel",12,"No",NA,NA,"Non",14.75875757,-11.67155497,"https://akvoflow-87.s3.amazonaws.com/images/c011c018-925d-4727-9915-f90c973f56b5.jpg"
"Kayes","fonctionnel",12,"No",NA,NA,"Non",14.75955624,-11.66887574,"https://akvoflow-87.s3.amazonaws.com/images/6d80067d-e767-4af0-a098-fbbe39df2681.jpg"
"Kayes","fonctionnel",10,"Yes","non",NA,"Non",14.82556467,-9.39369658,"https://akvoflow-87.s3.amazonaws.com/images/f854fcf4-603c-4b74-bb70-7fdda9894533.jpg"
"Kayes","fonctionnel",12,"No",NA,NA,"Non",14.83108615,-11.87761546,"https://akvoflow-87.s3.amazonaws.com/images/f5239899-a1af-4d1c-90ea-3fb16d670bff.jpg"
"Kayes","fonctionnel",12,"No",NA,NA,"Non",14.75996527,-11.66328174,"https://akvoflow-87.s3.amazonaws.com/images/96dcbc0c-3b47-450c-9a38-b6b6d0149855.jpg"
"Kayes","fonctionnel",7,"Yes","non",NA,"Non",15.13453909,-9.89032096,"https://akvoflow-87.s3.amazonaws.com/images/a6f4f51b-1c9f-4ec0-b21e-6765580ac63d.jpg"
"Kayes","fonctionnel",7,"Yes","non",NA,"Non",15.13406107,-9.89014274,"https://akvoflow-87.s3.amazonaws.com/images/ced8b363-7b55-44f8-8992-232575b6b604.jpg"
"Kayes","fonctionnel",12,"No",NA,NA,"Non",14.76391977,-11.66592166,"https://akvoflow-87.s3.amazonaws.com/images/ff5bcc27-c6f8-4cbc-b4be-f6ed7d465186.jpg"
"Kayes","non utilisé",7,"Yes","non",NA,"Non",15.13472241,-9.88980849,"https://akvoflow-87.s3.amazonaws.com/images/1ab00821-5d31-400e-870e-8d23ff1cfee6.jpg"
"Kayes","fonctionnel",7,"Yes","non",NA,"Non",15.13843633,-9.89033114,"https://akvoflow-87.s3.amazonaws.com/images/3bef53c2-79c1-4107-a594-288b3b17175c.jpg"
"Kayes","fonctionnel",12,"No",NA,NA,"Non",15.18299227,-9.91060024,"https://akvoflow-87.s3.amazonaws.com/images/a82494ee-aaf9-448b-9486-e2fd2ff541b6.jpg"
"Kayes","fonctionnel",10,"Yes","non",NA,"Non",14.8179515,-9.4350528,"https://akvoflow-87.s3.amazonaws.com/images/98fd6ca7-a9de-4cfd-9b89-f1dc2d35a2b5.jpg"
"Kayes","fonctionnel",10,"Yes","non",NA,"Non",15.13975609,-9.88901246,"https://akvoflow-87.s3.amazonaws.com/images/447605c3-5a96-4452-8a3f-e697418132ef.jpg"
"Kayes","fonctionnel",7,"Yes","non",NA,"Non",15.14041297,-9.89322571,"https://akvoflow-87.s3.amazonaws.com/images/b62a24b0-2804-4da2-9c61-80bfb6259d2e.jpg"
"Kayes","fonctionnel",12,"No",NA,NA,"Non",13.60707553,-9.03179499,"https://akvoflow-87.s3.amazonaws.com/images/8a20c5fd-6f13-4376-8867-b76d54c99423.jpg"
"Kayes","fonctionnel",7,"Yes","non",NA,"Non",15.13935128,-9.89413999,"https://akvoflow-87.s3.amazonaws.com/images/818d882c-7dda-4aa0-9b2c-4e1e2f28c933.jpg"
"Kayes","fonctionnel",12,"No",NA,NA,"Non",15.18599629,-9.92912606,"https://akvoflow-87.s3.amazonaws.com/images/ca5f32fb-2cff-4091-a288-00a0a890366a.jpg"
"Kayes","fonctionnel",10,"Yes","non",NA,"Non",15.02650964,-9.18550424,"https://akvoflow-87.s3.amazonaws.com/images/5f2f233a-0732-40c9-90c6-6bbb7e6df3fa.jpg"
"Kayes","fonctionnel",12,"No",NA,NA,"Non",15.09180184,-10.80966663,"https://akvoflow-87.s3.amazonaws.com/images/6a2d3496-cce0-4020-b863-312dadb38c62.jpg"
"Kayes","fonctionnel",12,"No",NA,NA,"Non",14.69297098,-11.71134953,"https://akvoflow-87.s3.amazonaws.com/images/a05fc6bd-425f-452d-8604-a4abb70f4570.jpg"
"Kayes","fonctionnel",12,"No",NA,NA,"Non",15.09586945,-10.81287937,"https://akvoflow-87.s3.amazonaws.com/images/7bf403b5-d634-4087-a456-5ba88d0edfe6.jpg"
"Kayes","fonctionnel",10,"Yes","non",NA,"Non",14.79066121,-9.44212298,"https://akvoflow-87.s3.amazonaws.com/images/8b9192e4-bb12-46f3-8c90-fe339f9bdf03.jpg"
"Kayes","fonctionnel",7,"Yes","non",NA,"Non",15.17217268,-9.88401741,"https://akvoflow-87.s3.amazonaws.com/images/76adebf1-3328-40c7-8c18-5e46f34364fb.jpg"
"Kayes","fonctionnel",12,"No",NA,NA,"Non",13.43965745,-10.11707056,"https://akvoflow-87.s3.amazonaws.com/images/fb3931d0-dfa1-4f7a-b7d1-44c1e50a9cfe.jpg"
"Kayes","fonctionnel",8,"Yes","non",NA,"Non",14.97840107,-9.17630947,"https://akvoflow-87.s3.amazonaws.com/images/6658e061-bcdf-466a-a1dc-602eaeec1130.jpg"
"Kayes","fonctionnel",4,"Yes","non",NA,"Non",15.17234807,-9.88446402,"https://akvoflow-87.s3.amazonaws.com/images/4aa260c9-050b-4b12-b573-04e4a2418bca.jpg"
